 26463.04930556,  6.363574E+02, -7.817351E+01, 219.295642,  15.803043,  90.000000
 26463.05000000,  6.207192E+02, -8.062907E+01, 203.969877,  14.797992,  90.000000
 26463.05069444,  6.048395E+02, -8.208207E+01, 180.847995,  13.273200,  90.000000
 26463.05138889,  5.887813E+02, -8.194607E+01, 153.613339,  11.474223,  90.000000
 26463.05208333,  5.726112E+02, -8.026813E+01, 131.555248,  10.020350,  90.000000
 26463.05277778,  5.563992E+02, -7.764613E+01, 117.156939,   9.077129,  90.000000
 26463.05347222,  5.402183E+02, -7.454042E+01, 107.946381,   8.479759,  90.000000
 26463.05416667,  5.241445E+02, -7.117804E+01, 101.738852,   8.082590,  90.000000
 26463.05486111,  5.082561E+02, -6.766520E+01,  97.293351,   7.802890,  90.000000
 26463.05555556,  4.926338E+02, -6.405479E+01,  93.935606,   7.595707,  90.000000
 26463.05625000,  4.773596E+02, -6.037534E+01,  91.285284,   7.435686,  90.000000
 26463.05694444,  4.625170E+02, -5.664348E+01,  89.116373,   7.307758,  90.000000
 26463.05763889,  4.481896E+02, -5.286959E+01,  87.287654,   7.202510,  90.000000
 26463.05833333,  4.344609E+02, -4.906058E+01,  85.706878,   7.113792,  90.000000
 26463.05902778,  4.214135E+02, -4.522139E+01,  84.311405,   7.037427,  90.000000
 26463.05972222,  4.091283E+02, -4.135577E+01,  83.057239,   6.970483,  90.000000
 26463.06041667,  3.976834E+02, -3.746676E+01,  81.912542,   6.910836,  90.000000
 26463.06111111,  3.871535E+02, -3.355697E+01,  80.853644,   6.856910,  90.000000
 26463.06180556,  3.776090E+02, -2.962876E+01,  79.862503,   6.807500,  90.000000
 26463.06250000,  3.691150E+02, -2.568436E+01,  78.925037,   6.761669,  90.000000
 26463.06319444,  3.617307E+02, -2.172592E+01,  78.029992,   6.718666,  90.000000
 26463.06388889,  3.555082E+02, -1.775559E+01,  77.168154,   6.677877,  90.000000
 26463.06458333,  3.504922E+02, -1.377551E+01,  76.331793,   6.638786,  90.000000
 26463.06527778,  3.467190E+02, -9.787850E+00,  75.514236,   6.600949,  90.000000
 26463.06597222,  3.442163E+02, -5.794792E+00,  74.709559,   6.563971,  90.000000
 26463.06666667,  3.430026E+02, -1.798541E+00,  73.912326,   6.527488,  90.000000
 26463.06736111,  3.430868E+02,  2.198684E+00,  73.117379,   6.491159,  90.000000
 26463.06805556,  3.444685E+02,  6.194663E+00,  72.319640,   6.454643,  90.000000
 26463.06875000,  3.471375E+02,  1.018718E+01,  71.513935,   6.417596,  90.000000
 26463.06944444,  3.510742E+02,  1.417403E+01,  70.694787,   6.379652,  90.000000
 26463.07013889,  3.562500E+02,  1.815303E+01,  69.856211,   6.340414,  90.000000
 26463.07083333,  3.626274E+02,  2.212202E+01,  68.991447,   6.299430,  90.000000
 26463.07152778,  3.701609E+02,  2.607887E+01,  68.092636,   6.256176,  90.000000
 26463.07222222,  3.787973E+02,  3.002143E+01,  67.150393,   6.210026,  90.000000
 26463.07291667,  3.884767E+02,  3.394753E+01,  66.153225,   6.160215,  90.000000
 26463.07361111,  3.991334E+02,  3.785496E+01,  65.086716,   6.105781,  90.000000
 26463.07430556,  4.106962E+02,  4.174132E+01,  63.932357,   6.045490,  90.000000
 26463.07500000,  4.230900E+02,  4.560399E+01,  62.665804,   5.977720,  90.000000
 26463.07569444,  4.362359E+02,  4.943986E+01,  61.254232,   5.900282,  90.000000
 26463.07638889,  4.500529E+02,  5.324511E+01,  59.652156,   5.810144,  90.000000
 26463.07708333,  4.644581E+02,  5.701465E+01,  57.794613,   5.702974,  90.000000
 26463.07777778,  4.793678E+02,  6.074131E+01,  55.585596,   5.572373,  90.000000
 26463.07847222,  4.946981E+02,  6.441423E+01,  52.877536,   5.408502,  90.000000
 26463.07916667,  5.103658E+02,  6.801597E+01,  49.433160,   5.195544,  90.000000
 26463.07986111,  5.262886E+02,  7.151631E+01,  44.851158,   4.906744,  90.000000
 26463.08055556,  5.423862E+02,  7.485884E+01,  38.416710,   4.494447,  90.000000
 26463.08125000,  5.585803E+02,  7.792940E+01,  28.812760,   3.870851,  90.000000
 26463.08194444,  5.747952E+02,  8.048337E+01,  13.757070,   2.883805,  90.000000
 26463.08263889,  5.909582E+02,  8.203445E+01, 350.937883,   1.379192,  90.000000
 26463.08333333,  6.069998E+02,  8.200260E+01, 323.688421,  23.579228,  90.000000
 26463.08402778,  6.228536E+02,  8.042324E+01, 301.324921,  22.104995,  90.000000
 26463.08472222,  6.384571E+02,  7.790215E+01, 286.668218,  21.144548,  90.000000
 26463.08541667,  6.537511E+02,  7.491529E+01, 277.305293,  20.537020,  90.000000
 26463.08611111,  6.686802E+02,  7.169798E+01, 271.012353,  20.134157,  90.000000
 26463.08680556,  6.831928E+02,  6.835967E+01, 266.518484,  19.851232,  90.000000
 26463.08750000,  6.972408E+02,  6.495425E+01, 263.133493,  19.642233,  90.000000
 26463.08819444,  7.107796E+02,  6.151031E+01, 260.468833,  19.481256,  90.000000
 26463.08888889,  7.237683E+02,  5.804398E+01, 258.294111,  19.352941,  90.000000
 26463.08958333,  7.361692E+02,  5.456487E+01, 256.465685,  19.247712,  90.000000
 26463.09027778,  7.479481E+02,  5.107889E+01, 254.889924,  19.159328,  90.000000
 26463.09097222,  7.590736E+02,  4.758976E+01, 253.503400,  19.083560,  90.000000
 26463.09166667,  7.695176E+02,  4.409987E+01, 252.261681,  19.017445,  90.000000
 26463.09236111,  7.792545E+02,  4.061070E+01, 251.132721,  18.958848,  90.000000
 26463.09305556,  7.882617E+02,  3.712319E+01, 250.092802,  18.906187,  90.000000
 26463.09375000,  7.965189E+02,  3.363787E+01, 249.123951,  18.858263,  90.000000
 26463.09444444,  8.040081E+02,  3.015499E+01, 248.212254,  18.814150,  90.000000
 26463.09513889,  8.107137E+02,  2.667461E+01, 247.346716,  18.773114,  90.000000
 26463.09583333,  8.166221E+02,  2.319665E+01, 246.518474,  18.734565,  90.000000
 26463.09652778,  8.217217E+02,  1.972095E+01, 245.720241,  18.698016,  90.000000
 26463.09722222,  8.260027E+02,  1.624724E+01, 244.945901,  18.663060,  90.000000
 26463.09791667,  8.294572E+02,  1.277523E+01, 244.190207,  18.629347,  90.000000
 26463.09861111,  8.320788E+02,  9.304586E+00, 243.448556,  18.596570,  90.000000
 26463.09930556,  8.338628E+02,  5.834933E+00, 242.716805,  18.564454,  90.000000
 26463.10000000,  8.348061E+02,  2.365892E+00, 241.991123,  18.532742,  90.000000
 26463.10069444,  8.349071E+02, -1.102930E+00, 241.267869,  18.501191,  90.000000
 26463.10138889,  8.341656E+02, -4.571930E+00, 240.543476,  18.469565,  90.000000
 26463.10208333,  8.325831E+02, -8.041503E+00, 239.814340,  18.437623,  90.000000
 26463.10277778,  8.301625E+02, -1.151204E+01, 239.076714,  18.405114,  90.000000
 26463.10347222,  8.269082E+02, -1.498390E+01, 238.326582,  18.371772,  90.000000
 26463.10416667,  8.228264E+02, -1.845744E+01, 237.559525,  18.337302,  90.000000
 26463.10486111,  8.179246E+02, -2.193298E+01, 236.770550,  18.301370,  90.000000
 26463.10555556,  8.122125E+02, -2.541078E+01, 235.953884,  18.263592,  90.000000
