0.97111,0.23865,0.85808
0.97805,0.20835,0.82298
0.98308,0.18316,0.78426
0.98683,0.16176,0.7421
0.98969,0.14323,0.69672
0.99192,0.1269,0.64834
0.99367,0.1123,0.5972
0.99508,0.099069,0.54355
0.99621,0.086925,0.48765
0.99713,0.075652,0.42974
0.99788,0.065073,0.37012
0.99848,0.055048,0.30903
0.99897,0.045455,0.24677
0.99934,0.036193,0.1836
0.99963,0.027171,0.1198
0.99983,0.018308,0.055637
0.99995,0.0095272,-0.0086066
1,0.0007564,-0.072667
0.99997,-0.0080769,-0.13628
0.99985,-0.017047,-0.19919
0.99966,-0.026231,-0.26114
0.99936,-0.035717,-0.32189
0.99896,-0.045598,-0.38119
0.99843,-0.055985,-0.43883
0.99775,-0.067007,-0.49457
0.99689,-0.078821,-0.5482
0.99579,-0.091618,-0.59954
0.9944,-0.10564,-0.64837
0.99263,-0.12119,-0.69453
0.99034,-0.13867,-0.73784
0.98734,-0.15862,-0.77815
0.98334,-0.18176,-0.8153
0.97789,-0.20913,-0.84917
0.97022,-0.24221,-0.87964
0.95907,-0.28317,-0.90659
0.94209,-0.33537,-0.92993
0.91476,-0.40399,-0.94958
0.86771,-0.49706,-0.96547
0.78026,-0.62545,-0.97754
0.60753,-0.7943,-0.98575
0.28143,-0.95958,-0.99007
0.16877,0.98565,-0.99049
0.53454,0.84514,-0.987
0.73816,0.67463,-0.97961
0.84188,0.53966,-0.96836
0.89739,0.44123,-0.95328
0.92948,0.36887,-0.93442
0.94938,0.31412,-0.91185
0.96248,0.27137,-0.88565
0.97151,0.23702,-0.85592
0.97798,0.20871,-0.82275
0.98277,0.18486,-0.78627
0.9864,0.16437,-0.7466
0.98921,0.14647,-0.7039
0.99144,0.13059,-0.65831
0.99321,0.11631,-0.61001
0.99465,0.1033,-0.55916
0.99582,0.091319,-0.50597
0.99678,0.080159,-0.45063
0.99757,0.069661,-0.39334
0.99822,0.059691,-0.33434
0.99874,0.050137,-0.27385
0.99916,0.0409,-0.2121
0.99949,0.031893,-0.14933
0.99973,0.023036,-0.085813
0.9999,0.014255,-0.021791
0.99998,0.005478,0.04247
0.99999,-0.0033688,0.1067
0.99992,-0.01236,0.17063
0.99977,-0.021577,0.23398
0.99952,-0.031107,0.29649
0.99916,-0.041051,0.35786
0.99867,-0.051525,0.41784
0.99803,-0.062668,0.47613
0.99721,-0.074648,0.53249
0.99615,-0.087674,0.58664
0.99478,-0.10201,0.63832
0.99301,-0.11801,0.68729
0.99069,-0.13612,0.7333
0.9876,-0.15697,0.77614
0.98341,-0.18142,0.81557
0.97755,-0.21071,0.85142
0.96909,-0.2467,0.88348
0.95636,-0.29219,0.91161
0.93614,-0.35162,0.93564
0.90179,-0.43217,0.95545
0.83844,-0.545,0.97094
0.71101,-0.70318,0.98203
0.44662,-0.89472,0.98866
0.0024767,1,0.99078
0.44613,0.89497,0.9884
0.70473,0.70948,0.98152
0.83056,0.55693,0.97019
0.89417,0.44774,0.95445
0.92926,0.36943,0.93441
0.95027,0.31142,0.91015
0.96373,0.26687,0.88182
0.97283,0.23152,0.84955
0.97924,0.20268,0.81352
0.98393,0.17857,0.77391
0.98744,0.15797,0.73091
0.99014,0.14006,0.68476
0.99226,0.12421,0.63567
0.99393,0.10999,0.58388
0.99528,0.097062,0.52964
0.99637,0.085159,0.47321
0.99725,0.074078,0.41486
0.99797,0.063654,0.35485
0.99855,0.05375,0.29345
0.99902,0.044252,0.23094
0.99939,0.03506,0.16759
0.99966,0.026087,0.10368
0.99985,0.017253,0.039487
0.99996,0.0084827,-0.024727
1,-0.00029568,-0.088691
0.99996,-0.009155,-0.15214
0.99983,-0.01817,-0.21483
0.99962,-0.027421,-0.27649
0.99932,-0.036995,-0.33689
0.9989,-0.046991,-0.39579
0.99834,-0.057523,-0.45296
0.99764,-0.068728,-0.50819
0.99673,-0.080767,-0.56127
